,nct_id,start_date,phase,year,BreastCancer,ProstateCancer,Stroke,HeartFailure,Pain,Obesity,Cancer,Depression,Hypertension,Anxiety,UnitedStates,Canada,China,France,Germany,UnitedKingdom,Korea,Italy,Spain,Turkey
2325,NCT03043573,2017/7/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2326,NCT03043794,2017/8/1,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2327,NCT03043807,2017/2/22,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2328,NCT03043963,2017/2/10,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2329,NCT03043989,2017/3/21,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2330,NCT03044197,2017/7/25,NA,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2331,NCT03045341,2017/2/27,PHASE2/PHASE3,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2332,NCT03045679,2018/1/1,NA,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2333,NCT03046030,2017/1/31,NA,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2334,NCT03047005,2017/8/28,PHASE2/PHASE3,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2335,NCT03047018,2017/10/6,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2336,NCT03047655,2017/1/9,NA,2017,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2337,NCT03047915,2016/6/30,NA,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2338,NCT03048578,2017/5/22,PHASE4,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2339,NCT03048968,2017/3/1,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2340,NCT03049696,2017/10/1,NA,2017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2341,NCT03049748,2017/1/30,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2342,NCT03050398,2017/6/7,PHASE3,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2343,NCT03050840,2017/2/13,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2344,NCT03051659,2017/3/22,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2345,NCT03052712,2016/9/9,NA,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2346,NCT03052855,2017/2/1,NA,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2347,NCT03053323,2017/2/17,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2348,NCT03053492,2017/1/10,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2349,NCT03054025,2015/9/2,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2350,NCT03054064,2017/2/21,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2351,NCT03054363,2017/11/27,PHASE1/PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2352,NCT03054740,2017/2/27,PHASE4,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2353,NCT03054844,2017/4/3,PHASE2,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2354,NCT03056287,2016/1/1,NA,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2355,NCT03056443,2016/2/8,NA,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2356,NCT03056638,2017/3/28,PHASE3,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2357,NCT03056755,2017/8/14,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
2358,NCT03056963,2017/3/17,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2359,NCT03057951,2017/3/2,PHASE3,2017,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
2360,NCT03057977,2017/3/6,PHASE3,2017,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
2361,NCT03058029,2017/2/22,NA,2017,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2362,NCT03058289,2017/2/9,PHASE1/PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2363,NCT03058367,2017/5/1,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2364,NCT03058770,2017/2/16,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2365,NCT03058796,2017/6/19,PHASE2,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2366,NCT03058952,2017/8/8,NA,2017,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2367,NCT03059472,2017/3/31,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2368,NCT03060031,2017/6/21,PHASE1,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2369,NCT03060096,2018/7/19,NA,2018,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2370,NCT03060291,2017/2/21,NA,2017,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2371,NCT03060356,2016/12/21,EARLY_PHASE1,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2372,NCT03060525,2017/1/25,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2373,NCT03060863,2015/9/1,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2374,NCT03060941,2017/12/4,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2375,NCT03061539,2018/2/6,PHASE2,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2376,NCT03061864,2016/8/31,NA,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2377,NCT03062202,2016/12/12,NA,2016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2378,NCT03062254,2018/3/22,PHASE2,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2379,NCT03062345,2017/1/26,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2380,NCT03062488,2017/10/3,EARLY_PHASE1,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2381,NCT03062930,2016/8/20,NA,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2382,NCT03063606,2017/9/5,PHASE2/PHASE3,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2383,NCT03063970,2017/2/28,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2384,NCT03065335,2017/5/25,PHASE1,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2385,NCT03065712,2017/2/22,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2386,NCT03066856,2015/12/1,NA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2387,NCT03067688,2017/4/11,PHASE3,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2388,NCT03067818,2017/6/20,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2389,NCT03068013,2018/10/11,NA,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2390,NCT03068286,2017/1/1,NA,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2391,NCT03068676,2017/2/8,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2392,NCT03069287,2018/7/10,NA,2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2393,NCT03069417,2016/11/9,NA,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2394,NCT03069677,2017/4/12,PHASE3,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2395,NCT03069690,2017/2/1,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2396,NCT03069911,2018/11/1,PHASE1,2018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2397,NCT03070054,2016/6/30,EARLY_PHASE1,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2398,NCT03070145,2017/12/8,NA,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2399,NCT03070236,2017/12/1,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2400,NCT03070340,2017/2/28,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2401,NCT03070483,2018/3/25,PHASE2,2018,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2402,NCT03071562,2017/1/31,NA,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2403,NCT03071718,2016/6/30,NA,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2404,NCT03071978,2017/4/13,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2405,NCT03072966,2017/6/13,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2406,NCT03073005,2017/6/1,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2407,NCT03073395,2017/7/21,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2408,NCT03073668,2017/3/20,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2409,NCT03074240,2017/8/7,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2410,NCT03074591,2017/8/1,PHASE4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2411,NCT03074643,2017/5/3,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2412,NCT03074812,2016/2/29,NA,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2413,NCT03075085,2018/1/26,NA,2018,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2414,NCT03075488,2017/3/31,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2415,NCT03075995,2017/4/12,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2416,NCT03076125,2017/3/1,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2417,NCT03077295,2017/4/5,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2418,NCT03077360,2017/2/1,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2419,NCT03077386,2018/6/8,NA,2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2420,NCT03077399,2022/9/1,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2421,NCT03078270,2017/2/1,PHASE4,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2422,NCT03078608,2017/10/24,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2423,NCT03078751,2017/6/20,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2424,NCT03078790,2017/3/13,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2425,NCT03079635,2017/2/15,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2426,NCT03079895,2017/4/13,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2427,NCT03080025,2017/1/31,NA,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2428,NCT03080155,2016/9/30,NA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2429,NCT03080454,2016/9/30,PHASE1/PHASE2,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2430,NCT03080493,2017/3/20,PHASE4,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2431,NCT03081481,2017/6/7,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2432,NCT03081507,2017/3/1,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2433,NCT03081767,2017/3/29,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2434,NCT03081884,2017/3/1,PHASE2,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2435,NCT03082209,2017/3/20,PHASE1,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2436,NCT03082612,2018/6/28,NA,2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2437,NCT03083145,2016/2/1,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2438,NCT03083288,2017/2/22,PHASE1,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2439,NCT03083977,2017/6/22,NA,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2440,NCT03084237,2016/11/30,PHASE3,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2441,NCT03084523,2017/4/26,PHASE1,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2442,NCT03084536,2017/6/7,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2443,NCT03084588,2016/7/31,PHASE4,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2444,NCT03084757,2017/5/26,NA,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2445,NCT03084939,2017/4/24,PHASE3,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2446,NCT03085095,2017/4/18,PHASE3,2017,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
2447,NCT03085511,2017/8/20,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2448,NCT03085927,2016/9/26,NA,2016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2449,NCT03086161,2015/11/23,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2450,NCT03086551,2016/4/1,NA,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2451,NCT03086863,2017/4/3,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2452,NCT03086980,2017/8/1,NA,2017,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2453,NCT03087006,2018/7/1,NA,2018,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2454,NCT03087461,2017/6/1,NA,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2455,NCT03087903,2018/1/18,NA,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2456,NCT03088033,2017/6/1,NA,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
2457,NCT03088514,2017/3/23,PHASE2,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2458,NCT03088683,2017/1/31,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2459,NCT03089177,2017/1/1,NA,2017,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2460,NCT03089203,2017/3/8,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2461,NCT03089281,2017/8/1,NA,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
2462,NCT03089385,2016/2/22,NA,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2463,NCT03089502,2018/4/1,NA,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2464,NCT03089554,2017/4/11,PHASE2,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2465,NCT03091582,2017/7/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2466,NCT03091647,2016/7/1,NA,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2467,NCT03091725,2017/4/25,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2468,NCT03091920,2017/2/28,PHASE2,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2469,NCT03092050,2017/3/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2470,NCT03092479,2017/1/20,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2471,NCT03092570,2017/6/12,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2472,NCT03092609,2017/12/15,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2473,NCT03092635,2017/6/6,PHASE1,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2474,NCT03092778,2017/6/13,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2475,NCT03092960,2017/4/3,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2476,NCT03093272,2017/6/23,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2477,NCT03093350,2017/10/10,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2478,NCT03093428,2017/6/9,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2479,NCT03093961,2017/3/10,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2480,NCT03094286,2017/4/24,PHASE2,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2481,NCT03094741,2017/4/1,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2482,NCT03094871,2015/4/1,NA,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2483,NCT03095222,2017/4/1,PHASE4,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2484,NCT03095352,2017/9/2,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2485,NCT03095755,2016/5/31,NA,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2486,NCT03095807,2017/3/20,PHASE1,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2487,NCT03096041,2017/7/5,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2488,NCT03096093,2017/4/25,PHASE1/PHASE2,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2489,NCT03096132,2017/4/18,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2490,NCT03096262,2021/4/27,NA,2021,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2491,NCT03096340,2017/3/23,PHASE1,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2492,NCT03096353,2017/8/1,EARLY_PHASE1,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2493,NCT03096613,2017/4/18,PHASE4,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2494,NCT03096730,2017/2/6,NA,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2495,NCT03096886,2017/6/5,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2496,NCT03097146,2017/4/11,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2497,NCT03097653,2017/9/1,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2498,NCT03098160,2017/5/10,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2499,NCT03098836,2017/7/10,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2500,NCT03098979,2017/5/10,PHASE2,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2501,NCT03099343,2017/9/21,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2502,NCT03099512,2017/4/3,NA,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2503,NCT03099655,2017/7/7,NA,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
2504,NCT03099889,2015/4/15,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2505,NCT03100058,2017/5/6,PHASE2,2017,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2506,NCT03100539,2017/5/1,NA,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2507,NCT03100968,2015/6/22,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2508,NCT03101930,2017/5/1,PHASE4,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2509,NCT03101943,2017/3/29,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2510,NCT03102008,2017/1/12,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2511,NCT03102437,2017/7/1,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2512,NCT03102710,2016/5/31,NA,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2513,NCT03102736,2017/2/14,PHASE2,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2514,NCT03103152,2016/12/31,PHASE2/PHASE3,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2515,NCT03103217,2016/7/31,NA,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2516,NCT03103308,2017/5/16,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2517,NCT03103659,2017/4/27,NA,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2518,NCT03104127,2017/4/24,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2519,NCT03104192,2017/9/1,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2520,NCT03104205,2018/10/1,NA,2018,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2521,NCT03104543,2017/3/1,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2522,NCT03104881,2015/4/30,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523,NCT03105973,2018/10/1,NA,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2524,NCT03106597,2015/8/20,PHASE4,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2525,NCT03106883,2017/1/30,NA,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2526,NCT03106974,2017/5/1,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2527,NCT03107754,2017/5/15,PHASE4,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2528,NCT03108144,2016/4/11,NA,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2529,NCT03108742,2016/10/1,NA,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530,NCT03108937,2017/4/12,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2531,NCT03108950,2017/2/1,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2532,NCT03109041,2017/9/6,PHASE1,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2533,NCT03109795,2017/4/10,PHASE4,2017,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2534,NCT03109990,2016/5/31,NA,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2535,NCT03110367,2018/1/23,NA,2018,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2536,NCT03110692,2016/2/10,NA,2016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2537,NCT03110991,2017/10/1,NA,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2538,NCT03111914,2017/7/3,NA,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2539,NCT03112265,2015/1/31,NA,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
